onset	trial_type	duration
0.0	Lose_Instruction	5000
5.61099999999999	LoseGames_Ant	600
9.208999999999975	LoseGames_FB_Lose	1000
10.22199999999998	LoseGames_ITI	1100
14.006999999999977	LoseGames_Ant	600
17.619	LoseGames_FB_Win	1000
18.619	LoseGames_ITI	1100
22.403999999999996	LoseGames_Ant	600
26.002999999999986	LoseGames_FB_Lose	1000
27.00200000000001	LoseGames_ITI	1100
30.800999999999988	LoseGames_Ant	600
34.412000000000006	LoseGames_FB_Lose	1000
35.412000000000006	LoseGames_ITI	1100
41.303	LoseGames_Ant	600
44.90199999999999	LoseGames_FB_Lose	1000
45.91499999999999	LoseGames_ITI	1100
51.80499999999998	LoseGames_Ant	600
55.40399999999997	LoseGames_FB_Win	1000
56.417	LoseGames_ITI	1100
62.30799999999999	LoseGames_Ant	600
65.90599999999998	LoseGames_FB_Win	1000
66.91899999999998	LoseGames_ITI	1100
70.70499999999998	LoseGames_Ant	600
74.303	LoseGames_FB_Lose	1000
75.31599999999997	LoseGames_ITI	1100
77.00899999999996	LoseGames_Ant	600
80.607	LoseGames_FB_Win	1000
81.607	LoseGames_ITI	1100
83.31299999999999	LoseGames_Ant	600
86.91099999999997	LoseGames_FB_Win	1000
87.92399999999998	LoseGames_ITI	1100
93.80199999999999	LoseGames_Ant	600
97.39999999999998	LoseGames_FB_Win	1000
98.41299999999998	LoseGames_ITI	1100
104.30399999999997	LoseGames_Ant	600
107.90299999999999	LoseGames_FB_Lose	1000
108.91599999999997	LoseGames_ITI	1100
112.70099999999996	LoseGames_Ant	600
116.32599999999996	LoseGames_FB_Win	1000
117.32599999999996	LoseGames_ITI	1100
119.005	LoseGames_Ant	600
122.60399999999998	LoseGames_FB_Lose	1000
123.61700000000002	LoseGames_ITI	1100
127.40199999999999	LoseGames_Ant	600
131.0	LoseGames_FB_Lose	1000
132.01299999999998	LoseGames_ITI	1100
