onset	trial_type	duration
0.021	Lose_Instruction	5000
5.632	LoseGames_Ant	600
9.231	LoseGames_FB_Win	1000
10.244	LoseGames_ITI	1100
14.029	LoseGames_Ant	600
17.627	LoseGames_FB_Lose	1000
18.64	LoseGames_ITI	1100
22.425	LoseGames_Ant	600
26.024	LoseGames_FB_Win	1000
27.023	LoseGames_ITI	1100
30.822	LoseGames_Ant	600
34.434	LoseGames_FB_Win	1000
35.433	LoseGames_ITI	1100
47.628	LoseGames_Ant	600
51.227	LoseGames_FB_Win	1000
52.226	LoseGames_ITI	1100
58.131	LoseGames_Ant	600
61.729	LoseGames_FB_Win	1000
62.729	LoseGames_ITI	1100
68.633	LoseGames_Ant	600
72.232	LoseGames_FB_Lose	1000
73.231	LoseGames_ITI	1100
77.03	LoseGames_Ant	600
80.628	LoseGames_FB_Lose	1000
81.641	LoseGames_ITI	1100
83.334	LoseGames_Ant	600
86.932	LoseGames_FB_Win	1000
87.932	LoseGames_ITI	1100
89.625	LoseGames_Ant	600
93.223	LoseGames_FB_Lose	1000
94.223	LoseGames_ITI	1100
100.127	LoseGames_Ant	600
103.726	LoseGames_FB_Lose	1000
104.725	LoseGames_ITI	1100
110.629	LoseGames_Ant	600
114.228	LoseGames_FB_Lose	1000
115.228	LoseGames_ITI	1100
119.026	LoseGames_Ant	600
122.625	LoseGames_FB_Lose	1000
123.638	LoseGames_ITI	1100
125.33	LoseGames_Ant	600
128.929	LoseGames_FB_Win	1000
129.942	LoseGames_ITI	1100
133.727	LoseGames_Ant	600
137.325	LoseGames_FB_Win	1000
138.325	LoseGames_ITI	1100
139.431	Prize_Instruction	5000
145.042	WinGames_Ant	600
148.641	WinGames_FB_Win	1000
149.654	WinGames_ITI	1100
151.333	WinGames_Ant	600
154.931	WinGames_FB_Lose	1000
155.931	WinGames_ITI	1100
159.743	WinGames_Ant	600
163.341	WinGames_FB_Win	1000
164.341	WinGames_ITI	1100
170.232	WinGames_Ant	600
173.844	WinGames_FB_Win	1000
174.857	WinGames_ITI	1100
180.734	WinGames_Ant	600
184.333	WinGames_FB_Win	1000
185.346	WinGames_ITI	1100
191.237	WinGames_Ant	600
194.835	WinGames_FB_Win	1000
195.848	WinGames_ITI	1100
199.633	WinGames_Ant	600
203.232	WinGames_FB_Lose	1000
204.231	WinGames_ITI	1100
205.937	WinGames_Ant	600
209.536	WinGames_FB_Lose	1000
210.536	WinGames_ITI	1100
214.334	WinGames_Ant	600
217.933	WinGames_FB_Win	1000
218.946	WinGames_ITI	1100
222.731	WinGames_Ant	600
226.342	WinGames_FB_Lose	1000
227.342	WinGames_ITI	1100
229.035	WinGames_Ant	600
232.633	WinGames_FB_Lose	1000
233.633	WinGames_ITI	1100
235.339	WinGames_Ant	600
238.937	WinGames_FB_Lose	1000
239.937	WinGames_ITI	1100
241.643	WinGames_Ant	600
245.241	WinGames_FB_Lose	1000
246.241	WinGames_ITI	1100
252.132	WinGames_Ant	600
255.731	WinGames_FB_Win	1000
256.757	WinGames_ITI	1100
262.634	WinGames_Ant	600
266.233	WinGames_FB_Win	1000
267.246	WinGames_ITI	1100
